antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Easy Listening, Electronic, Hip-Hop, Pop",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Easy Listening, Electronic, Rock, Spoken",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Easy Listening, Folk, Hip-Hop, Instrumental",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Easy Listening, Folk, Hip-Hop, Soul-RnB",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Easy Listening, Folk, Hip-Hop, Unknown",Rock,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Easy Listening, Hip-Hop, International, Pop",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Easy Listening, Hip-Hop, International, Unknown",Rock,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Easy Listening, Hip-Hop, Soul-RnB, Spoken",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Easy Listening, Instrumental, Old-Time / Historic, Pop",Rock,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Electronic, Experimental, Folk, Spoken",Rock,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Electronic, Folk, Spoken, Unknown",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Experimental, Folk, Hip-Hop, Instrumental",Rock,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Experimental, Folk, Hip-Hop, Old-Time / Historic",Rock,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Experimental, Hip-Hop, Instrumental, Pop",Old-Time / Historic,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Experimental, Instrumental, International, Old-Time / Historic",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Experimental, Instrumental, Rock, Unknown",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Experimental, Jazz, Soul-RnB, Unknown",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Experimental, Old-Time / Historic, Pop, Unknown",Rock,0.19597989949748743,0.6432160804020101,0.1306532663316583,0.6666666666666667,1.0364583333333335,1.0,0.004595843539304589,1.0703517587939702,0.04375000000000025,0.1843971631205674,0.06572769953051662,0.43489583333333337
"Folk, Hip-Hop, International, Spoken",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Folk, Hip-Hop, International, Spoken",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Folk, Hip-Hop, Jazz, Old-Time / Historic",Rock,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Folk, Hip-Hop, Soul-RnB, Spoken",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Folk, Instrumental, Jazz, Pop",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Folk, Instrumental, Old-Time / Historic, Spoken",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Folk, Instrumental, Rock, Spoken",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Hip-Hop, Instrumental, Jazz, Spoken",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Hip-Hop, Instrumental, Pop, Rock",Old-Time / Historic,0.19597989949748743,0.6432160804020101,0.1306532663316583,0.6666666666666667,1.0364583333333335,1.0,0.004595843539304589,1.0703517587939702,0.04375000000000025,0.1843971631205674,0.06572769953051662,0.43489583333333337
"Hip-Hop, Instrumental, Pop, Spoken",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Hip-Hop, Instrumental, Soul-RnB, Unknown",Rock,0.19597989949748743,0.6432160804020101,0.1306532663316583,0.6666666666666667,1.0364583333333335,1.0,0.004595843539304589,1.0703517587939702,0.04375000000000025,0.1843971631205674,0.06572769953051662,0.43489583333333337
"Instrumental, International, Rock, Spoken",Old-Time / Historic,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Instrumental, International, Soul-RnB, Spoken",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Instrumental, International, Soul-RnB, Spoken",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Instrumental, Jazz, Old-Time / Historic, Spoken",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Instrumental, Pop, Rock, Spoken",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Instrumental, Pop, Spoken, Unknown",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Instrumental, Soul-RnB, Spoken, Unknown",Old-Time / Historic,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"International, Jazz, Old-Time / Historic, Unknown",Rock,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"International, Pop, Rock, Unknown",Old-Time / Historic,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"International, Soul-RnB, Spoken, Unknown",Rock,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Jazz, Old-Time / Historic, Pop, Unknown",Rock,0.19597989949748743,0.6432160804020101,0.1306532663316583,0.6666666666666667,1.0364583333333335,1.0,0.004595843539304589,1.0703517587939702,0.04375000000000025,0.1843971631205674,0.06572769953051662,0.43489583333333337
"Jazz, Old-Time / Historic, Spoken, Unknown",Rock,0.1658291457286432,0.6432160804020101,0.11055276381909548,0.6666666666666667,1.0364583333333335,1.0,0.003888790687103863,1.0703517587939702,0.0421686746987952,0.15827338129496404,0.06572769953051662,0.41927083333333337
"Old-Time / Historic, Pop, Spoken, Unknown",Rock,0.19597989949748743,0.6432160804020101,0.1306532663316583,0.6666666666666667,1.0364583333333335,1.0,0.004595843539304589,1.0703517587939702,0.04375000000000025,0.1843971631205674,0.06572769953051662,0.43489583333333337
"Blues, Electronic, Hip-Hop, Spoken, Unknown",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Easy Listening, Experimental, Hip-Hop, Rock, Unknown",Old-Time / Historic,0.1507537688442211,0.6432160804020101,0.10050251256281408,0.6666666666666667,1.0364583333333335,1.0,0.0035352642610035206,1.0703517587939702,0.04142011834319539,0.14492753623188406,0.06572769953051662,0.41145833333333337
"Classical, Experimental",Jazz,0.36180904522613067,0.6030150753768844,0.22613065326633167,0.625,1.0364583333333335,1.0,0.007954344587257911,1.0586264656616418,0.05511811023622057,0.30612244897959184,0.05537974683544317,0.5
"Blues, Classical, Unknown",Jazz,0.24120603015075376,0.6030150753768844,0.1507537688442211,0.625,1.0364583333333335,1.0,0.005302896391505274,1.0586264656616418,0.04635761589403981,0.2173913043478261,0.05537974683544317,0.4375
"Blues, Hip-Hop, Jazz",Folk,0.2814070351758794,0.6030150753768844,0.17587939698492464,0.625,1.0364583333333335,1.0,0.0061867124567561715,1.0586264656616418,0.04895104895104918,0.24822695035460995,0.05537974683544317,0.45833333333333337
"Classical, Experimental, Old-Time / Historic",Folk,0.24120603015075376,0.6030150753768844,0.1507537688442211,0.625,1.0364583333333335,1.0,0.005302896391505274,1.0586264656616418,0.04635761589403981,0.2173913043478261,0.05537974683544317,0.4375
"Classical, Experimental, Old-Time / Historic",Jazz,0.24120603015075376,0.6030150753768844,0.1507537688442211,0.625,1.0364583333333335,1.0,0.005302896391505274,1.0586264656616418,0.04635761589403981,0.2173913043478261,0.05537974683544317,0.4375
"Classical, Jazz, Rock",Folk,0.24120603015075376,0.6030150753768844,0.1507537688442211,0.625,1.0364583333333335,1.0,0.005302896391505274,1.0586264656616418,0.04635761589403981,0.2173913043478261,0.05537974683544317,0.4375
"Easy Listening, Hip-Hop, Soul-RnB",Folk,0.24120603015075376,0.6030150753768844,0.1507537688442211,0.625,1.0364583333333335,1.0,0.005302896391505274,1.0586264656616418,0.04635761589403981,0.2173913043478261,0.05537974683544317,0.4375
"Easy Listening, Hip-Hop, Rock",Jazz,0.2814070351758794,0.6030150753768844,0.17587939698492464,0.625,1.0364583333333335,1.0,0.0061867124567561715,1.0586264656616418,0.04895104895104918,0.24822695035460995,0.05537974683544317,0.45833333333333337
"Electronic, Hip-Hop, Soul-RnB",Jazz,0.24120603015075376,0.6030150753768844,0.1507537688442211,0.625,1.0364583333333335,1.0,0.005302896391505274,1.0586264656616418,0.04635761589403981,0.2173913043478261,0.05537974683544317,0.4375
"Experimental, Spoken, Unknown",Jazz,0.2814070351758794,0.6030150753768844,0.17587939698492464,0.625,1.0364583333333335,1.0,0.0061867124567561715,1.0586264656616418,0.04895104895104918,0.24822695035460995,0.05537974683544317,0.45833333333333337
"Hip-Hop, Soul-RnB, Spoken",Folk,0.24120603015075376,0.6030150753768844,0.1507537688442211,0.625,1.0364583333333335,1.0,0.005302896391505274,1.0586264656616418,0.04635761589403981,0.2173913043478261,0.05537974683544317,0.4375
"Hip-Hop, Old-Time / Historic, Unknown",Jazz,0.2814070351758794,0.6030150753768844,0.17587939698492464,0.625,1.0364583333333335,1.0,0.0061867124567561715,1.0586264656616418,0.04895104895104918,0.24822695035460995,0.05537974683544317,0.45833333333333337
"International, Old-Time / Historic, Rock",Jazz,0.24120603015075376,0.6030150753768844,0.1507537688442211,0.625,1.0364583333333335,1.0,0.005302896391505274,1.0586264656616418,0.04635761589403981,0.2173913043478261,0.05537974683544317,0.4375
"International, Old-Time / Historic, Unknown",Jazz,0.24120603015075376,0.6030150753768844,0.1507537688442211,0.625,1.0364583333333335,1.0,0.005302896391505274,1.0586264656616418,0.04635761589403981,0.2173913043478261,0.05537974683544317,0.4375
"International, Pop, Rock",Jazz,0.24120603015075376,0.6030150753768844,0.1507537688442211,0.625,1.0364583333333335,1.0,0.005302896391505274,1.0586264656616418,0.04635761589403981,0.2173913043478261,0.05537974683544317,0.4375
"Blues, Country, Folk, Old-Time / Historic",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Blues, Country, International, Spoken",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Blues, Electronic, Hip-Hop, Pop",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Blues, Instrumental, Old-Time / Historic, Pop",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Blues, International, Old-Time / Historic, Unknown",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Classical, Country, Rock, Spoken",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Classical, Easy Listening, Hip-Hop, Jazz",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Classical, Easy Listening, Folk, Hip-Hop",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Classical, Easy Listening, Old-Time / Historic, Pop",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Classical, Electronic, Experimental, Rock",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Classical, Hip-Hop, Instrumental, Rock",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Classical, Hip-Hop, International, Old-Time / Historic",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Classical, Hip-Hop, Instrumental, Rock",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Classical, Instrumental, Old-Time / Historic, Soul-RnB",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Country, Experimental, Hip-Hop, Soul-RnB",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Country, Instrumental, Old-Time / Historic, Unknown",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Country, Old-Time / Historic, Pop, Rock",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Easy Listening, Electronic, Pop, Spoken",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Easy Listening, Experimental, Instrumental, Spoken",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Easy Listening, Instrumental, Pop, Spoken",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Easy Listening, Hip-Hop, Instrumental, Pop",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Easy Listening, Instrumental, Old-Time / Historic, Spoken",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Easy Listening, Old-Time / Historic, Pop, Unknown",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Electronic, Experimental, Hip-Hop, Soul-RnB",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Electronic, Old-Time / Historic, Rock, Spoken",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Experimental, Instrumental, Old-Time / Historic, Pop",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Experimental, Old-Time / Historic, Rock, Soul-RnB",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Experimental, Instrumental, International, Spoken",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Experimental, International, Old-Time / Historic, Pop",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Hip-Hop, Rock, Soul-RnB, Spoken",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Folk, Instrumental, International, Rock",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Instrumental, International, Rock, Soul-RnB",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Instrumental, Jazz, Rock, Spoken",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Instrumental, Old-Time / Historic, Soul-RnB, Spoken",Folk,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Hip-Hop, Instrumental, International, Spoken",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Hip-Hop, International, Soul-RnB, Spoken",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"Instrumental, Old-Time / Historic, Soul-RnB, Unknown",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
"International, Old-Time / Historic, Rock, Unknown",Jazz,0.16080402010050251,0.6030150753768844,0.10050251256281408,0.625,1.0364583333333335,1.0,0.0035352642610035206,1.0586264656616418,0.04191616766467078,0.15151515151515152,0.05537974683544317,0.39583333333333337
Electronic,Blues,0.5879396984924623,0.6432160804020101,0.39195979899497485,0.6666666666666666,1.0364583333333333,1.0,0.013787530617913657,1.0703517587939697,0.0853658536585364,0.467065868263473,0.0657276995305163,0.6380208333333333
"Easy Listening, Jazz",Blues,0.34673366834170855,0.6432160804020101,0.23115577889447236,0.6666666666666666,1.0364583333333333,1.0,0.008131107800308068,1.0703517587939697,0.053846153846153814,0.304635761589404,0.0657276995305163,0.5130208333333333
"Classical, Experimental",Old-Time / Historic,0.36180904522613067,0.6432160804020101,0.24120603015075376,0.6666666666666666,1.0364583333333333,1.0,0.00848463422640841,1.0703517587939697,0.05511811023622039,0.3157894736842105,0.0657276995305163,0.5208333333333333
"Electronic, International",Rock,0.34673366834170855,0.6432160804020101,0.23115577889447236,0.6666666666666666,1.0364583333333333,1.0,0.008131107800308068,1.0703517587939697,0.053846153846153814,0.304635761589404,0.0657276995305163,0.5130208333333333
"Experimental, Hip-Hop",Old-Time / Historic,0.4371859296482412,0.6432160804020101,0.2914572864321608,0.6666666666666666,1.0364583333333333,1.0,0.010252266356910178,1.0703517587939697,0.0625,0.36942675159235666,0.0657276995305163,0.5598958333333333
"Instrumental, Jazz",Rock,0.34673366834170855,0.6432160804020101,0.23115577889447236,0.6666666666666666,1.0364583333333333,1.0,0.008131107800308068,1.0703517587939697,0.053846153846153814,0.304635761589404,0.0657276995305163,0.5130208333333333
"International, Pop",Rock,0.36180904522613067,0.6432160804020101,0.24120603015075376,0.6666666666666666,1.0364583333333333,1.0,0.00848463422640841,1.0703517587939697,0.05511811023622039,0.3157894736842105,0.0657276995305163,0.5208333333333333
"Classical, Hip-Hop, Old-Time / Historic",Blues,0.271356783919598,0.6432160804020101,0.18090452261306533,0.6666666666666666,1.0364583333333333,1.0,0.006363475669806329,1.0703517587939697,0.0482758620689656,0.24657534246575344,0.0657276995305163,0.4739583333333333
"Classical, Old-Time / Historic, Unknown",Blues,0.271356783919598,0.6432160804020101,0.18090452261306533,0.6666666666666666,1.0364583333333333,1.0,0.006363475669806329,1.0703517587939697,0.0482758620689656,0.24657534246575344,0.0657276995305163,0.4739583333333333
"Country, Experimental, Folk",Blues,0.22613065326633167,0.6432160804020101,0.1507537688442211,0.6666666666666666,1.0364583333333333,1.0,0.005302896391505246,1.0703517587939697,0.045454545454545296,0.20979020979020976,0.0657276995305163,0.4505208333333333
"Country, Instrumental, Pop",Blues,0.21105527638190955,0.6432160804020101,0.1407035175879397,0.6666666666666666,1.0364583333333333,1.0,0.004949369965404904,1.0703517587939697,0.04458598726114641,0.1971830985915493,0.0657276995305163,0.4427083333333333
